time_slot;ngram;n;df_idft
2025-08-09 10:00;a;1;1.0
2025-08-09 10:00;o;1;1.0
2025-08-09 10:00;m;1;1.0
2025-08-09 10:00;h;1;1.0
2025-08-09 10:00;w;1;1.0
2025-08-09 10:00;n;1;1.0
2025-08-09 10:00; ;1;1.0
2025-08-09 10:00;d;1;1.0
2025-08-09 10:00;r;1;1.0
2025-08-09 10:00;u;1;1.0
2025-08-09 10:00;j;1;1.0
2025-08-09 10:00;g;1;1.0
2025-08-09 10:00;b;1;1.0
2025-08-09 10:00;e;1;1.0
2025-08-09 10:00;p;1;1.0
2025-08-09 10:00;i;1;1.0
2025-08-09 10:00;s;1;1.0
2025-08-09 10:00;l;1;1.0
2025-08-09 10:00;z;1;1.0
2025-08-09 10:00;t;1;1.0
2025-08-09 10:00;k;1;1.0
2025-08-09 11:00;a;1;1.0
2025-08-09 11:00;o;1;0.8181818181818182
2025-08-09 11:00;m;1;1.0
2025-08-09 11:00;h;1;0.7272727272727273
2025-08-09 11:00;w;1;0.8181818181818182
2025-08-09 11:00;n;1;1.0
2025-08-09 11:00; ;1;1.0
2025-08-09 11:00;d;1;0.45454545454545453
2025-08-09 11:00;r;1;1.0
2025-08-09 11:00;u;1;1.0
2025-08-09 11:00;g;1;1.0
2025-08-09 11:00;b;1;1.0
2025-08-09 11:00;e;1;1.0
2025-08-09 11:00;c;1;0.45454545454545453
2025-08-09 11:00;p;1;1.0
2025-08-09 11:00;i;1;1.0
2025-08-09 11:00;s;1;1.0
2025-08-09 11:00;l;1;1.0
2025-08-09 11:00;z;1;1.0
2025-08-09 11:00;t;1;1.0
2025-08-09 11:00;k;1;1.0
2025-08-09 11:00;j;1;0.09090909090909091
2025-08-09 11:00;y;1;0.09090909090909091
2025-08-09 12:00;a;1;1.0
2025-08-09 12:00;o;1;0.9
2025-08-09 12:00;m;1;1.0
2025-08-09 12:00;h;1;0.8
2025-08-09 12:00;n;1;1.0
2025-08-09 12:00; ;1;1.0
2025-08-09 12:00;r;1;1.0
2025-08-09 12:00;u;1;0.8
2025-08-09 12:00;g;1;1.0
2025-08-09 12:00;b;1;1.0
2025-08-09 12:00;e;1;0.9
2025-08-09 12:00;c;1;0.6
2025-08-09 12:00;p;1;1.0
2025-08-09 12:00;i;1;1.0
2025-08-09 12:00;s;1;1.0
2025-08-09 12:00;l;1;0.9
2025-08-09 12:00;z;1;1.0
2025-08-09 12:00;t;1;1.0
2025-08-09 12:00;k;1;1.0
2025-08-09 12:00;j;1;0.5
2025-08-09 12:00;w;1;0.4
2025-08-09 12:00;d;1;0.7
2025-08-09 12:00;y;1;0.2
2025-08-09 12:00;f;1;0.1
2025-08-09 13:00;a;1;1.0
2025-08-09 13:00;o;1;0.8717948717948718
2025-08-09 13:00;m;1;1.0
2025-08-09 13:00;h;1;0.7948717948717948
2025-08-09 13:00;n;1;1.0
2025-08-09 13:00; ;1;1.0
2025-08-09 13:00;r;1;1.0
2025-08-09 13:00;y;1;0.23076923076923078
2025-08-09 13:00;u;1;0.8461538461538461
2025-08-09 13:00;j;1;0.2564102564102564
2025-08-09 13:00;g;1;1.0
2025-08-09 13:00;b;1;1.0
2025-08-09 13:00;e;1;0.9743589743589743
2025-08-09 13:00;p;1;0.9487179487179487
2025-08-09 13:00;i;1;1.0
2025-08-09 13:00;s;1;1.0
2025-08-09 13:00;l;1;0.717948717948718
2025-08-09 13:00;z;1;0.9487179487179487
2025-08-09 13:00;t;1;1.0
2025-08-09 13:00;k;1;1.0
2025-08-09 13:00;d;1;0.5897435897435898
2025-08-09 13:00;w;1;0.6923076923076923
2025-08-09 13:00;c;1;0.6153846153846154
2025-08-09 13:00;v;1;0.05128205128205128
2025-08-09 13:00;f;1;0.05128205128205128
2025-08-09 14:00;a;1;1.0
2025-08-09 14:00;e;1;0.9807692307692307
2025-08-09 14:00;r;1;1.0
2025-08-09 14:00;t;1;1.0
2025-08-09 14:00;s;1;1.0
2025-08-09 14:00;m;1;1.0
2025-08-09 14:00;c;1;0.5
2025-08-09 14:00;p;1;0.9423076923076923
2025-08-09 14:00; ;1;1.0
2025-08-09 14:00;n;1;1.0
2025-08-09 14:00;i;1;1.0
2025-08-09 14:00;g;1;1.0
2025-08-09 14:00;b;1;1.0
2025-08-09 14:00;k;1;1.0
2025-08-09 14:00;o;1;0.8653846153846154
2025-08-09 14:00;h;1;0.75
2025-08-09 14:00;w;1;0.7307692307692307
2025-08-09 14:00;d;1;0.5384615384615384
2025-08-09 14:00;u;1;0.8076923076923077
2025-08-09 14:00;j;1;0.3076923076923077
2025-08-09 14:00;l;1;0.7307692307692307
2025-08-09 14:00;z;1;0.9615384615384616
2025-08-09 14:00;y;1;0.2692307692307692
2025-08-09 14:00;v;1;0.019230769230769232
2025-08-09 14:00;f;1;0.019230769230769232
2025-08-09 15:00;a;1;1.0
2025-08-09 15:00;o;1;0.8666666666666667
2025-08-09 15:00;m;1;1.0
2025-08-09 15:00;n;1;1.0
2025-08-09 15:00; ;1;1.0
2025-08-09 15:00;d;1;0.6666666666666666
2025-08-09 15:00;r;1;1.0
2025-08-09 15:00;u;1;0.9333333333333333
2025-08-09 15:00;g;1;1.0
2025-08-09 15:00;b;1;1.0
2025-08-09 15:00;e;1;0.9333333333333333
2025-08-09 15:00;c;1;0.6666666666666666
2025-08-09 15:00;p;1;1.0
2025-08-09 15:00;i;1;1.0
2025-08-09 15:00;s;1;1.0
2025-08-09 15:00;l;1;0.5333333333333333
2025-08-09 15:00;z;1;1.0
2025-08-09 15:00;t;1;1.0
2025-08-09 15:00;k;1;1.0
2025-08-09 15:00;h;1;0.8
2025-08-09 15:00;w;1;0.8666666666666667
2025-08-09 15:00;j;1;0.26666666666666666
2025-08-09 15:00;y;1;0.13333333333333333
2025-08-09 16:00;a;1;1.0
2025-08-09 16:00;o;1;0.75
2025-08-09 16:00;m;1;1.0
2025-08-09 16:00;h;1;1.0
2025-08-09 16:00;w;1;1.0
2025-08-09 16:00;n;1;1.0
2025-08-09 16:00; ;1;1.0
2025-08-09 16:00;d;1;0.5
2025-08-09 16:00;r;1;1.0
2025-08-09 16:00;u;1;1.0
2025-08-09 16:00;g;1;1.0
2025-08-09 16:00;b;1;1.0
2025-08-09 16:00;e;1;0.75
2025-08-09 16:00;c;1;0.25
2025-08-09 16:00;p;1;1.0
2025-08-09 16:00;i;1;1.0
2025-08-09 16:00;s;1;0.75
2025-08-09 16:00;l;1;0.75
2025-08-09 16:00;z;1;0.75
2025-08-09 16:00;t;1;0.75
2025-08-09 16:00;k;1;1.0
2025-08-09 16:00;x;1;0.25
2025-08-09 16:00;y;1;0.25
2025-08-09 17:00;a;1;1.0
2025-08-09 17:00;o;1;1.0
2025-08-09 17:00;m;1;1.0
2025-08-09 17:00;h;1;1.0
2025-08-09 17:00;w;1;0.5
2025-08-09 17:00;n;1;1.0
2025-08-09 17:00; ;1;1.0
2025-08-09 17:00;d;1;0.5
2025-08-09 17:00;r;1;1.0
2025-08-09 17:00;y;1;0.5
2025-08-09 17:00;u;1;1.0
2025-08-09 17:00;g;1;1.0
2025-08-09 17:00;b;1;1.0
2025-08-09 17:00;e;1;1.0
2025-08-09 17:00;p;1;1.0
2025-08-09 17:00;i;1;1.0
2025-08-09 17:00;s;1;1.0
2025-08-09 17:00;l;1;1.0
2025-08-09 17:00;z;1;1.0
2025-08-09 17:00;t;1;1.0
2025-08-09 17:00;k;1;1.0
2025-08-09 18:00;r;1;1.0
2025-08-09 18:00;a;1;1.0
2025-08-09 18:00;e;1;0.5
2025-08-09 18:00;t;1;1.0
2025-08-09 18:00;s;1;1.0
2025-08-09 18:00;o;1;1.0
2025-08-09 18:00;l;1;0.5
2025-08-09 18:00;m;1;1.0
2025-08-09 18:00;w;1;1.0
2025-08-09 18:00;p;1;1.0
2025-08-09 18:00;u;1;1.0
2025-08-09 18:00;g;1;1.0
2025-08-09 18:00;n;1;1.0
2025-08-09 18:00;i;1;1.0
2025-08-09 18:00; ;1;1.0
2025-08-09 18:00;z;1;1.0
2025-08-09 18:00;b;1;1.0
2025-08-09 18:00;k;1;1.0
2025-08-09 18:00;y;1;0.5
2025-08-09 18:00;j;1;0.5
2025-08-09 19:00;a;1;1.0
2025-08-09 19:00;r;1;1.0
2025-08-09 19:00;s;1;1.0
2025-08-09 19:00;t;1;1.0
2025-08-09 19:00;o;1;1.0
2025-08-09 19:00;y;1;1.0
2025-08-09 19:00;e;1;1.0
2025-08-09 19:00;m;1;1.0
2025-08-09 19:00;f;1;1.0
2025-08-09 19:00;h;1;1.0
2025-08-09 19:00;p;1;1.0
2025-08-09 19:00;d;1;1.0
2025-08-09 19:00; ;1;1.0
2025-08-09 19:00;n;1;1.0
2025-08-09 19:00;i;1;1.0
2025-08-09 19:00;g;1;1.0
2025-08-09 19:00;b;1;1.0
2025-08-09 19:00;k;1;1.0
2025-08-09 22:00;e;1;1.0
2025-08-09 22:00;r;1;1.0
2025-08-09 22:00;a;1;1.0
2025-08-09 22:00;s;1;1.0
2025-08-09 22:00;o;1;1.0
2025-08-09 22:00;l;1;1.0
2025-08-09 22:00;m;1;1.0
2025-08-09 22:00;p;1;1.0
2025-08-09 22:00;u;1;1.0
2025-08-09 22:00;g;1;1.0
2025-08-09 22:00;n;1;1.0
2025-08-09 22:00;i;1;1.0
2025-08-09 22:00; ;1;1.0
2025-08-09 22:00;z;1;1.0
2025-08-09 22:00;t;1;1.0
2025-08-09 22:00;k;1;1.0
2025-08-09 23:00;a;1;1.0
2025-08-09 23:00;o;1;1.0
2025-08-09 23:00;m;1;1.0
2025-08-09 23:00;h;1;1.0
2025-08-09 23:00;n;1;1.0
2025-08-09 23:00; ;1;1.0
2025-08-09 23:00;d;1;1.0
2025-08-09 23:00;r;1;1.0
2025-08-09 23:00;y;1;1.0
2025-08-09 23:00;u;1;1.0
2025-08-09 23:00;j;1;1.0
2025-08-09 23:00;g;1;1.0
2025-08-09 23:00;b;1;1.0
2025-08-09 23:00;e;1;1.0
2025-08-09 23:00;p;1;1.0
2025-08-09 23:00;i;1;1.0
2025-08-09 23:00;s;1;1.0
2025-08-09 23:00;l;1;1.0
2025-08-09 23:00;z;1;1.0
2025-08-09 23:00;t;1;1.0
2025-08-09 23:00;k;1;1.0
2025-11-09 02:00;a;1;1.0
2025-11-09 02:00;o;1;1.0
2025-11-09 02:00;m;1;1.0
2025-11-09 02:00;h;1;1.0
2025-11-09 02:00;n;1;1.0
2025-11-09 02:00; ;1;1.0
2025-11-09 02:00;d;1;1.0
2025-11-09 02:00;r;1;1.0
2025-11-09 02:00;y;1;1.0
2025-11-09 02:00;u;1;1.0
2025-11-09 02:00;g;1;1.0
2025-11-09 02:00;e;1;1.0
2025-11-09 02:00;p;1;1.0
2025-11-09 02:00;i;1;1.0
2025-11-09 02:00;s;1;1.0
2025-11-09 02:00;l;1;1.0
2025-11-09 02:00;z;1;1.0
2025-11-09 02:00;t;1;1.0
2025-11-09 02:00;k;1;1.0
2025-11-09 04:00;r;1;1.0
2025-11-09 04:00;a;1;1.0
2025-11-09 04:00;o;1;1.0
2025-11-09 04:00;s;1;1.0
2025-11-09 04:00;e;1;1.0
2025-11-09 04:00;m;1;1.0
2025-11-09 04:00;h;1;0.5
2025-11-09 04:00;c;1;0.5
2025-11-09 04:00;p;1;1.0
2025-11-09 04:00; ;1;1.0
2025-11-09 04:00;n;1;1.0
2025-11-09 04:00;i;1;1.0
2025-11-09 04:00;g;1;1.0
2025-11-09 04:00;z;1;0.75
2025-11-09 04:00;t;1;1.0
2025-11-09 04:00;k;1;1.0
2025-11-09 04:00;u;1;0.75
2025-11-09 04:00;d;1;0.75
2025-11-09 04:00;b;1;0.75
2025-11-09 04:00;l;1;0.25
2025-11-09 04:00;f;1;0.25
2025-11-09 04:00;y;1;0.25
2025-11-09 04:00;j;1;0.25
2025-11-09 05:00;a;1;1.0
2025-11-09 05:00;r;1;1.0
2025-11-09 05:00;s;1;1.0
2025-11-09 05:00;e;1;1.0
2025-11-09 05:00;m;1;1.0
2025-11-09 05:00;g;1;1.0
2025-11-09 05:00;v;1;0.5
2025-11-09 05:00;n;1;1.0
2025-11-09 05:00;i;1;1.0
2025-11-09 05:00; ;1;1.0
2025-11-09 05:00;z;1;0.75
2025-11-09 05:00;t;1;1.0
2025-11-09 05:00;k;1;1.0
2025-11-09 05:00;b;1;1.0
2025-11-09 05:00;o;1;0.75
2025-11-09 05:00;h;1;0.5
2025-11-09 05:00;u;1;0.75
2025-11-09 05:00;p;1;0.75
2025-11-09 05:00;l;1;0.75
2025-11-09 05:00;d;1;0.5
2025-11-09 05:00;y;1;0.25
2025-11-09 05:00;j;1;0.25
2025-11-09 05:00;c;1;0.25
2025-11-09 06:00;o;1;1.0
2025-11-09 06:00;a;1;1.0
2025-11-09 06:00;m;1;1.0
2025-11-09 06:00;n;1;1.0
2025-11-09 06:00; ;1;1.0
2025-11-09 06:00;d;1;0.5
2025-11-09 06:00;r;1;1.0
2025-11-09 06:00;y;1;0.75
2025-11-09 06:00;u;1;1.0
2025-11-09 06:00;j;1;0.5
2025-11-09 06:00;g;1;1.0
2025-11-09 06:00;b;1;1.0
2025-11-09 06:00;e;1;1.0
2025-11-09 06:00;c;1;0.5
2025-11-09 06:00;p;1;0.75
2025-11-09 06:00;i;1;1.0
2025-11-09 06:00;s;1;1.0
2025-11-09 06:00;t;1;1.0
2025-11-09 06:00;k;1;0.75
2025-11-09 06:00;h;1;0.5
2025-11-09 06:00;l;1;0.5
2025-11-09 06:00;z;1;0.25
2025-11-09 06:00;w;1;0.5
2025-11-09 06:00;q;1;0.25
2025-11-09 07:00;a;1;1.0
2025-11-09 07:00;o;1;0.8888888888888888
2025-11-09 07:00;m;1;1.0
2025-11-09 07:00;v;1;0.1111111111111111
2025-11-09 07:00;n;1;1.0
2025-11-09 07:00; ;1;1.0
2025-11-09 07:00;d;1;0.7777777777777778
2025-11-09 07:00;r;1;1.0
2025-11-09 07:00;u;1;0.8888888888888888
2025-11-09 07:00;j;1;0.3333333333333333
2025-11-09 07:00;g;1;1.0
2025-11-09 07:00;b;1;0.4444444444444444
2025-11-09 07:00;e;1;0.5555555555555556
2025-11-09 07:00;c;1;0.3333333333333333
2025-11-09 07:00;i;1;1.0
2025-11-09 07:00;s;1;1.0
2025-11-09 07:00;l;1;0.5555555555555556
2025-11-09 07:00;z;1;1.0
2025-11-09 07:00;t;1;1.0
2025-11-09 07:00;k;1;1.0
2025-11-09 07:00;h;1;0.3333333333333333
2025-11-09 07:00;p;1;0.7777777777777778
2025-11-09 07:00;y;1;0.1111111111111111
2025-11-09 08:00;o;1;0.875
2025-11-09 08:00;a;1;1.0
2025-11-09 08:00;m;1;1.0
2025-11-09 08:00;h;1;1.0
2025-11-09 08:00;w;1;0.75
2025-11-09 08:00;n;1;1.0
2025-11-09 08:00; ;1;1.0
2025-11-09 08:00;d;1;0.625
2025-11-09 08:00;r;1;0.875
2025-11-09 08:00;f;1;0.375
2025-11-09 08:00;u;1;0.875
2025-11-09 08:00;j;1;0.625
2025-11-09 08:00;g;1;1.0
2025-11-09 08:00;b;1;1.0
2025-11-09 08:00;e;1;1.0
2025-11-09 08:00;c;1;0.75
2025-11-09 08:00;p;1;0.875
2025-11-09 08:00;i;1;1.0
2025-11-09 08:00;s;1;1.0
2025-11-09 08:00;l;1;0.75
2025-11-09 08:00;z;1;0.25
2025-11-09 08:00;t;1;1.0
2025-11-09 08:00;k;1;1.0
2025-11-09 08:00;v;1;0.125
2025-11-09 08:00;y;1;0.125
2025-11-09 09:00;a;1;1.0
2025-11-09 09:00;r;1;1.0
2025-11-09 09:00;e;1;0.9
2025-11-09 09:00;o;1;1.0
2025-11-09 09:00;t;1;0.9
2025-11-09 09:00;y;1;0.2
2025-11-09 09:00;l;1;0.8
2025-11-09 09:00;m;1;1.0
2025-11-09 09:00;c;1;0.6
2025-11-09 09:00;p;1;1.0
2025-11-09 09:00;u;1;0.9
2025-11-09 09:00;g;1;1.0
2025-11-09 09:00;j;1;0.5
2025-11-09 09:00;n;1;1.0
2025-11-09 09:00;i;1;0.9
2025-11-09 09:00; ;1;1.0
2025-11-09 09:00;b;1;0.9
2025-11-09 09:00;k;1;1.0
2025-11-09 09:00;h;1;0.7
2025-11-09 09:00;w;1;0.3
2025-11-09 09:00;d;1;0.9
2025-11-09 09:00;f;1;0.3
2025-11-09 09:00;s;1;0.8
2025-11-09 09:00;z;1;0.6
2025-11-09 10:00;a;1;1.0
2025-11-09 10:00;o;1;0.7894736842105263
2025-11-09 10:00;m;1;1.0
2025-11-09 10:00;h;1;0.7894736842105263
2025-11-09 10:00;w;1;0.2631578947368421
2025-11-09 10:00;n;1;1.0
2025-11-09 10:00; ;1;1.0
2025-11-09 10:00;d;1;0.6842105263157895
2025-11-09 10:00;r;1;1.0
2025-11-09 10:00;y;1;0.5789473684210527
2025-11-09 10:00;f;1;0.3684210526315789
2025-11-09 10:00;u;1;0.8421052631578947
2025-11-09 10:00;j;1;0.42105263157894735
2025-11-09 10:00;g;1;1.0
2025-11-09 10:00;b;1;0.9473684210526315
2025-11-09 10:00;e;1;0.7368421052631579
2025-11-09 10:00;c;1;0.2631578947368421
2025-11-09 10:00;p;1;0.8947368421052632
2025-11-09 10:00;i;1;0.8947368421052632
2025-11-09 10:00;s;1;0.9473684210526315
2025-11-09 10:00;l;1;0.7894736842105263
2025-11-09 10:00;z;1;0.5789473684210527
2025-11-09 10:00;t;1;0.7894736842105263
2025-11-09 10:00;k;1;0.9473684210526315
2025-11-09 10:00;v;1;0.05263157894736842
2025-11-09 11:00;a;1;1.0
2025-11-09 11:00;o;1;0.9
2025-11-09 11:00;m;1;1.0
2025-11-09 11:00;h;1;1.0
2025-11-09 11:00;w;1;0.3
2025-11-09 11:00;n;1;0.8
2025-11-09 11:00; ;1;1.0
2025-11-09 11:00;d;1;0.8
2025-11-09 11:00;r;1;0.9
2025-11-09 11:00;y;1;0.5
2025-11-09 11:00;u;1;0.9
2025-11-09 11:00;g;1;1.0
2025-11-09 11:00;b;1;1.0
2025-11-09 11:00;e;1;1.0
2025-11-09 11:00;c;1;0.3
2025-11-09 11:00;p;1;0.9
2025-11-09 11:00;i;1;1.0
2025-11-09 11:00;s;1;1.0
2025-11-09 11:00;l;1;0.9
2025-11-09 11:00;z;1;0.3
2025-11-09 11:00;t;1;1.0
2025-11-09 11:00;k;1;0.9
2025-11-09 11:00;j;1;0.4
2025-11-09 11:00;f;1;0.2
2025-11-09 11:00;v;1;0.1
2025-11-09 12:00;s;1;0.8125
2025-11-09 12:00;a;1;1.0
2025-11-09 12:00;m;1;1.0
2025-11-09 12:00;g;1;1.0
2025-11-09 12:00;n;1;0.9375
2025-11-09 12:00;i;1;0.8125
2025-11-09 12:00; ;1;1.0
2025-11-09 12:00;b;1;1.0
2025-11-09 12:00;o;1;0.6875
2025-11-09 12:00;h;1;0.5625
2025-11-09 12:00;w;1;0.4375
2025-11-09 12:00;d;1;0.6875
2025-11-09 12:00;r;1;0.75
2025-11-09 12:00;y;1;0.375
2025-11-09 12:00;u;1;0.9375
2025-11-09 12:00;e;1;0.75
2025-11-09 12:00;c;1;0.375
2025-11-09 12:00;p;1;0.625
2025-11-09 12:00;l;1;0.75
2025-11-09 12:00;z;1;0.25
2025-11-09 12:00;t;1;0.875
2025-11-09 12:00;k;1;0.8125
2025-11-09 12:00;f;1;0.1875
2025-11-09 12:00;j;1;0.4375
2025-11-09 12:00;v;1;0.0625
2025-11-09 13:00;a;1;0.9375
2025-11-09 13:00;o;1;0.75
2025-11-09 13:00;m;1;1.0
2025-11-09 13:00;h;1;0.6875
2025-11-09 13:00;n;1;0.9375
2025-11-09 13:00; ;1;1.0
2025-11-09 13:00;d;1;0.6875
2025-11-09 13:00;r;1;0.875
2025-11-09 13:00;y;1;0.375
2025-11-09 13:00;u;1;0.8125
2025-11-09 13:00;j;1;0.375
2025-11-09 13:00;g;1;1.0
2025-11-09 13:00;b;1;0.9375
2025-11-09 13:00;e;1;0.875
2025-11-09 13:00;c;1;0.375
2025-11-09 13:00;p;1;0.875
2025-11-09 13:00;i;1;0.875
2025-11-09 13:00;s;1;1.0
2025-11-09 13:00;l;1;0.875
2025-11-09 13:00;t;1;1.0
2025-11-09 13:00;k;1;0.9375
2025-11-09 13:00;w;1;0.5
2025-11-09 13:00;f;1;0.3125
2025-11-09 13:00;z;1;0.125
2025-11-09 13:00;v;1;0.125
2025-11-09 14:00;a;1;1.0
2025-11-09 14:00;o;1;0.8
2025-11-09 14:00;m;1;1.0
2025-11-09 14:00;h;1;0.8
2025-11-09 14:00;n;1;1.0
2025-11-09 14:00; ;1;1.0
2025-11-09 14:00;d;1;0.8
2025-11-09 14:00;r;1;1.0
2025-11-09 14:00;y;1;0.6
2025-11-09 14:00;f;1;0.4
2025-11-09 14:00;u;1;1.0
2025-11-09 14:00;j;1;0.6
2025-11-09 14:00;g;1;1.0
2025-11-09 14:00;b;1;1.0
2025-11-09 14:00;e;1;1.0
2025-11-09 14:00;c;1;0.6
2025-11-09 14:00;p;1;1.0
2025-11-09 14:00;i;1;1.0
2025-11-09 14:00;s;1;1.0
2025-11-09 14:00;l;1;1.0
2025-11-09 14:00;z;1;0.4
2025-11-09 14:00;t;1;1.0
2025-11-09 14:00;k;1;1.0
2025-11-09 14:00;w;1;0.6
2025-11-09 15:00;a;1;1.0
2025-11-09 15:00;o;1;0.9
2025-11-09 15:00;m;1;1.0
2025-11-09 15:00;w;1;0.5
2025-11-09 15:00;n;1;0.9
2025-11-09 15:00; ;1;1.0
2025-11-09 15:00;d;1;0.8
2025-11-09 15:00;r;1;1.0
2025-11-09 15:00;y;1;0.3
2025-11-09 15:00;u;1;0.9
2025-11-09 15:00;g;1;1.0
2025-11-09 15:00;b;1;1.0
2025-11-09 15:00;e;1;0.7
2025-11-09 15:00;c;1;0.4
2025-11-09 15:00;p;1;0.8
2025-11-09 15:00;i;1;1.0
2025-11-09 15:00;s;1;0.9
2025-11-09 15:00;t;1;0.8
2025-11-09 15:00;k;1;1.0
2025-11-09 15:00;h;1;0.5
2025-11-09 15:00;f;1;0.1
2025-11-09 15:00;j;1;0.3
2025-11-09 15:00;l;1;0.7
2025-11-09 15:00;z;1;0.3
2025-11-09 15:00;v;1;0.1
2025-11-09 16:00;e;1;1.0
2025-11-09 16:00;s;1;0.5
2025-11-09 16:00;a;1;0.5
2025-11-09 16:00;t;1;1.0
2025-11-09 16:00;o;1;0.5
2025-11-09 16:00;y;1;0.5
2025-11-09 16:00;m;1;1.0
2025-11-09 16:00;w;1;0.5
2025-11-09 16:00; ;1;1.0
2025-11-09 16:00;n;1;1.0
2025-11-09 16:00;i;1;1.0
2025-11-09 16:00;g;1;1.0
2025-11-09 16:00;b;1;1.0
2025-11-09 16:00;k;1;0.5
2025-11-09 16:00;p;1;0.5
2025-11-09 17:00;a;1;1.0
2025-11-09 17:00;s;1;0.8
2025-11-09 17:00;t;1;1.0
2025-11-09 17:00;l;1;1.0
2025-11-09 17:00;m;1;1.0
2025-11-09 17:00;p;1;1.0
2025-11-09 17:00;u;1;1.0
2025-11-09 17:00;g;1;1.0
2025-11-09 17:00; ;1;1.0
2025-11-09 17:00;d;1;1.0
2025-11-09 17:00;k;1;1.0
2025-11-09 17:00;b;1;1.0
2025-11-09 17:00;o;1;0.4
2025-11-09 17:00;h;1;0.8
2025-11-09 17:00;w;1;0.4
2025-11-09 17:00;n;1;0.8
2025-11-09 17:00;r;1;0.8
2025-11-09 17:00;y;1;0.4
2025-11-09 17:00;e;1;0.8
2025-11-09 17:00;c;1;0.4
2025-11-09 17:00;i;1;0.8
2025-11-09 17:00;z;1;0.4
2025-11-09 17:00;j;1;0.2
2025-11-09 18:00;a;1;1.0
2025-11-09 18:00;o;1;0.5
2025-11-09 18:00;m;1;1.0
2025-11-09 18:00;h;1;0.5
2025-11-09 18:00;w;1;0.5
2025-11-09 18:00;n;1;1.0
2025-11-09 18:00; ;1;1.0
2025-11-09 18:00;r;1;1.0
2025-11-09 18:00;u;1;1.0
2025-11-09 18:00;j;1;1.0
2025-11-09 18:00;g;1;1.0
2025-11-09 18:00;b;1;0.5
2025-11-09 18:00;e;1;1.0
2025-11-09 18:00;c;1;0.5
2025-11-09 18:00;p;1;0.5
2025-11-09 18:00;i;1;1.0
2025-11-09 18:00;s;1;1.0
2025-11-09 18:00;z;1;1.0
2025-11-09 18:00;t;1;1.0
2025-11-09 18:00;k;1;1.0
2025-11-09 18:00;y;1;0.5
2025-11-09 19:00;o;1;1.0
2025-11-09 19:00;a;1;1.0
2025-11-09 19:00;m;1;1.0
2025-11-09 19:00;h;1;1.0
2025-11-09 19:00;n;1;1.0
2025-11-09 19:00; ;1;1.0
2025-11-09 19:00;d;1;1.0
2025-11-09 19:00;r;1;1.0
2025-11-09 19:00;u;1;1.0
2025-11-09 19:00;j;1;1.0
2025-11-09 19:00;g;1;1.0
2025-11-09 19:00;b;1;1.0
2025-11-09 19:00;e;1;1.0
2025-11-09 19:00;c;1;0.5
2025-11-09 19:00;p;1;1.0
2025-11-09 19:00;i;1;1.0
2025-11-09 19:00;s;1;1.0
2025-11-09 19:00;l;1;1.0
2025-11-09 19:00;t;1;1.0
2025-11-09 19:00;k;1;1.0
2025-11-09 19:00;w;1;0.5
2025-11-09 19:00;y;1;0.5
2025-11-09 20:00;a;1;1.0
2025-11-09 20:00;o;1;1.0
2025-11-09 20:00;m;1;1.0
2025-11-09 20:00;h;1;1.0
2025-11-09 20:00;w;1;1.0
2025-11-09 20:00;n;1;1.0
2025-11-09 20:00; ;1;1.0
2025-11-09 20:00;d;1;1.0
2025-11-09 20:00;r;1;1.0
2025-11-09 20:00;f;1;1.0
2025-11-09 20:00;u;1;1.0
2025-11-09 20:00;j;1;1.0
2025-11-09 20:00;g;1;1.0
2025-11-09 20:00;b;1;1.0
2025-11-09 20:00;e;1;1.0
2025-11-09 20:00;c;1;1.0
2025-11-09 20:00;p;1;1.0
2025-11-09 20:00;i;1;1.0
2025-11-09 20:00;s;1;1.0
2025-11-09 20:00;l;1;1.0
2025-11-09 20:00;z;1;1.0
2025-11-09 20:00;t;1;1.0
2025-11-09 20:00;k;1;1.0
2025-11-09 21:00;a;1;1.0
2025-11-09 21:00;o;1;1.0
2025-11-09 21:00;m;1;1.0
2025-11-09 21:00;h;1;1.0
2025-11-09 21:00;w;1;1.0
2025-11-09 21:00;n;1;1.0
2025-11-09 21:00; ;1;1.0
2025-11-09 21:00;d;1;1.0
2025-11-09 21:00;r;1;1.0
2025-11-09 21:00;f;1;1.0
2025-11-09 21:00;j;1;1.0
2025-11-09 21:00;g;1;1.0
2025-11-09 21:00;b;1;1.0
2025-11-09 21:00;e;1;1.0
2025-11-09 21:00;p;1;1.0
2025-11-09 21:00;i;1;1.0
2025-11-09 21:00;s;1;1.0
2025-11-09 21:00;l;1;1.0
2025-11-09 21:00;z;1;1.0
2025-11-09 21:00;t;1;1.0
2025-11-09 21:00;k;1;1.0
2025-11-09 22:00;o;1;1.0
2025-11-09 22:00;a;1;1.0
2025-11-09 22:00;m;1;1.0
2025-11-09 22:00;h;1;0.75
2025-11-09 22:00;n;1;1.0
2025-11-09 22:00; ;1;1.0
2025-11-09 22:00;d;1;0.75
2025-11-09 22:00;r;1;0.75
2025-11-09 22:00;y;1;0.5
2025-11-09 22:00;u;1;0.5
2025-11-09 22:00;j;1;0.25
2025-11-09 22:00;g;1;1.0
2025-11-09 22:00;b;1;1.0
2025-11-09 22:00;e;1;1.0
2025-11-09 22:00;c;1;0.25
2025-11-09 22:00;p;1;0.75
2025-11-09 22:00;i;1;0.75
2025-11-09 22:00;s;1;0.5
2025-11-09 22:00;l;1;0.75
2025-11-09 22:00;t;1;1.0
